id,name,latitude,longitude,address,hash_tags,unique_page
2029,Opens Tomorrow at 5 pm,45.483172,-73.561837,1777 Rue Centre,"Persian,Middle Eastern,Grill,Vegetarian,Gluten-free Options",https://www.restomontreal.ca/resto/ispahan-pointe-st-charles/2100/en/
2030,Opens Tomorrow at 1 pm,45.49308,-73.580634,1407 Rue St-Marc,"Burgers,Comfort Food,Korean",https://www.restomontreal.ca/resto/picks-downtown/6296/en/
2031,,45.418737,-74.050409,132 Chemin de l'Anse,"Café,Desserts & Sweets,Sandwiches,Salads,Gluten-free Options",https://www.restomontreal.ca/resto/norah-cafe-de-lanse-vaudreuil-dorion/19118/en/
2032,Open until 4 am,45.528919,-73.606041,6240 Boulevard St-Laurent,"Seafood/Fish,Pizza,Sandwiches",https://www.restomontreal.ca/resto/il-pazzo-chaneb-little-italy/16988/en/
2033,Open until 1 am,45.549988,-73.71159,392 Boulevard Cartier O,Snacks & Treats,https://www.restomontreal.ca/resto/snacktown-exotic-sodas-munchies-laval-des-rapides/16719/en/
2034,Fresh handmade onigiri,45.475222,-73.586819,4351 Rue Notre-Dame O,"Sushi,Japanese,Asian",https://www.restomontreal.ca/resto/onigiri-shop-saint-henri/19321/en/
2035,Enjoy delicious homemade meals in the comfort of your own home.,45.742743,-73.971842,16641 Boulevard du Curé-Labelle,"Market,Comfort Food,Seafood/Fish,Gluten-free Options",https://www.restomontreal.ca/resto/bouffe-tout-traiteur-mirabel/15078/en/
2036,Opens Tomorrow at 11:30 am,45.693331,-73.637168,215 Boulevard des Braves,"Ice Cream,Desserts & Sweets",https://www.restomontreal.ca/resto/folie-glacee-terrebonne-lachenaie/18625/en/
2037,Open until 11 pm,45.498851,-73.554407,626 Rue Marguerite d'Youville,Fusion,https://www.restomontreal.ca/resto/le-jellyfish-crudo-charbon-old-montreal/10194/en/
2038,Opens Tomorrow at 11 am,45.279459,-73.256556,355 Rue Jacques-Cartier S,Snacks & Treats,https://www.restomontreal.ca/resto/confiserie-goodies-ely-rose-st-jean-sur-richelieu/16905/en/
2039,Open until 11 pm,45.502978,-73.555332,185 Rue Saint-Paul O,"Greek,Contemporary/Modern,Mediterranean",https://www.restomontreal.ca/resto/mati-old-montreal/17888/en/
2040,Open until 11 pm,45.482851,-73.575646,2523 Rue Notre-Dame O,"Steakhouse,Grill,Salads",https://www.restomontreal.ca/resto/mignon-steak-little-burgundy/14662/en/
2041,"It’s a hybrid place, combining a café, a workshop for creating and a boutique that brings together local artisans.",45.61309,-73.787963,235 Bd Sainte-Rose,"Café,Desserts & Sweets,Grilled Cheese,Soups",https://www.restomontreal.ca/resto/atelier-art-intuitif-sainte-rose/18837/en/
2042,Opens Tomorrow at 10 am,45.567531,-73.758115,3232 Avenue Jean-Béraud,"Juice Bar & Smoothies,Café",https://www.restomontreal.ca/resto/le-juice-bar-chomedey/19133/en/
2043,Open until Midnight,45.718427,-73.656339,1837 Chemin Gascon,Pizza,https://www.restomontreal.ca/resto/pizza-hut-terrebonne-lachenaie/4108/en/
2044,Opens Tomorrow at 4 pm,45.617817,-73.743199,4826 Boulevard des Laurentides,"Vietnamese,Thai",https://www.restomontreal.ca/resto/chez-kim-auteuil/356/en/
2045,Open until Midnight,45.506085,-73.553602,25 Rue St-Paul E,"Steakhouse,Seafood/Fish,American,Grill,Contemporary/Modern,Canadian",https://www.restomontreal.ca/resto/the-keg-steakhouse-bar-old-montreal/1040/en/
2046,Open until Midnight,45.497266,-73.621565,5327 Avenue Gatineau,"Portuguese,Grill,Sandwiches,Poutine",https://www.restomontreal.ca/resto/monteiro-cote-des-neiges/13253/en/
2047,Opens Tomorrow at 11 am,45.414938,-74.042302,601 Avenue St-Charles,"BBQ,Sandwiches,Rotisserie,Salads",https://www.restomontreal.ca/resto/rtisserie-sthubert-vaudreuil-dorion/3025/en/
2048,Open until 3 am,45.51634,-73.578046,3900 Boulevard St-Laurent,Pub Food,https://www.restomontreal.ca/resto/le-saint-laurent-frappe-le-plateau/4964/en/
2049,Opens Tomorrow at 11:30 am,45.484964,-73.796319,3343-A Boulevard des Sources,"Korean,BBQ,Asian",https://www.restomontreal.ca/resto/matjip-dollard-des-ormeaux/12945/en/
2050,Opens Tomorrow at 10 am,46.045482,-73.115555,46 Rue Augusta,Pizza,https://www.restomontreal.ca/resto/sous-marin-pizza-lavallee-sorel-tracy/20027/en/
2051,,45.619573,-73.780305,"85 Bd Sainte-Rose, Laval, QC H7L 3J7","Ice Cream,Desserts & Sweets,Vegan Options",https://www.restomontreal.ca/resto/la-creme-des-plaisirs-sainte-rose/18839/en/
2052,Opens Tomorrow at 8 am,46.032078,-74.057222,100 Chemin Masson,"Regional,Café,Juice Bar & Smoothies,Sandwiches,Salads,Pastries",https://www.restomontreal.ca/resto/cafe-omarguerites-sainte-marguerite-du-lac-masson/16353/en/
2053,Located in Strøm spa nordique,45.540653,-73.181832,641 Chemin de la Montagne,"Boréale,Market,Regional",https://www.restomontreal.ca/resto/restaurant-nord-mont-saint-hilaire/15244/en/
2054,Opens Tomorrow at 11 am,46.119637,-74.576273,490 Rue de St-Jovite,"Sandwiches,Poutine,Pizza,Casse-Croute (Snack Bar)",https://www.restomontreal.ca/resto/casse-croute-den-haut-mont-tremblant/18379/en/
2055,Opens Tomorrow at 7 am,45.499334,-73.628158,5737 Rue Cote-des-Neiges,"Desserts & Sweets,Café,Juice Bar & Smoothies",https://www.restomontreal.ca/resto/krispy-kreme-cote-des-neiges/15977/en/
2056,Opens Tomorrow at 12 pm,45.487324,-73.569013,1886 Rue Notre-Dame O,"Smokehouse,BBQ,Burgers,American,Poutine",https://www.restomontreal.ca/resto/boucan-little-burgundy/3598/en/
2057,Opens Tomorrow at 1 pm,45.521221,-73.508986,805 Rue Sainte-Hélène,"African,Grill",https://www.restomontreal.ca/resto/sahara-cuisine-exotique-grillades-longueuil/19691/en/
2058,Open until 10:30 pm,45.491265,-73.853577,14363 Boulevard Pierrefonds,"BBQ,Grill,Persian,Salads,Sandwiches",https://www.restomontreal.ca/resto/chelow-bbq-pierrefonds-roxboro/16105/en/
2059,,45.777011,-73.999982,800 Place de la Gare,"Café,Sandwiches,Salads,Pizza,Healthy",https://www.restomontreal.ca/resto/vert-vert-cafe-bistro-saint-jerme/12878/en/
2060,Open until 11 pm,46.554858,-72.739814,763 Rue Lambert,"Bar,Poutine,Pub Food",https://www.restomontreal.ca/resto/bar-chez-rosaire-shawinigan/20156/en/
2061,Opens Tomorrow at 10:30 am,45.513534,-73.681236,939 Boulevard Décarie,"Vietnamese,Cambodian",https://www.restomontreal.ca/resto/vinh-hing-ville-saint-laurent/13756/en/
2062,"Pizza, salades, brochettes, poutines",45.890932,-74.161354,358 Rue Principale,"Pizza,Burgers,Grill,Seafood/Fish",https://www.restomontreal.ca/resto/pizzeria-du-village-saint-sauveur/16138/en/
2063,Open until 11 pm,45.57763,-73.583126,5169 Rue Jean-Talon E,"Mediterranean,Turkish,Grill",https://www.restomontreal.ca/resto/la-medes-anjou-st-leonard/18981/en/
2064,Opens Tomorrow at 12 pm,45.099725,-72.708648,4500 Chemin Strobl,"Creative,Market",https://www.restomontreal.ca/resto/restaurant-oma-par-hakim-chajar-dunham/18775/en/
2065,Opens Tomorrow at 11 am,45.896606,-74.153374,158 Rue Principale,"Pizza,Italian,Pasta,Casse-Croute (Snack Bar),Poutine,Sandwiches",https://www.restomontreal.ca/resto/crabtree-pizzeria-saint-sauveur/12131/en/
2066,,48.096692,-77.774046,155 Avenue Perrault,"Desserts & Sweets,Pastries,Salads,Sandwiches",https://www.restomontreal.ca/resto/karino-gateaux-val-d-or/17478/en/
2067,Opens Tomorrow at 6 am,45.464789,-73.786562,1858 C Boulevard des Sources,"Breakfast,Sandwiches",https://www.restomontreal.ca/resto/le-quartier-du-dejeuner-pointe-claire/7408/en/
2068,Opens Tomorrow at 4 pm,45.46228,-73.56678,4134 Rue Wellington,"Greek,Grill",https://www.restomontreal.ca/resto/la-marquise-express-verdun/1202/en/
2069,,45.503278,-73.570903,1500 Boulevard Robert-Bourassa,"French,Regional",https://www.restomontreal.ca/resto/le-9e-restaurant-ile-de-france-downtown/17832/en/
2070,Opens Tomorrow at 8 am,45.563636,-73.730799,1600 Boulevard Le Corbusier,"American,Deli,Grill,Breakfast,Smoked Meat",https://www.restomontreal.ca/resto/nickels-deli-bar-chomedey/2324/en/
2071,Opens Tomorrow at 12 pm,46.342155,-72.541352,210 Rue des Forges,"Vietnamese,Asian,Vegetarian",https://www.restomontreal.ca/resto/chez-lotus-trois-rivieres/11179/en/
2072,Open until 2 am,45.496955,-73.624084,5470 Chemin de la Côte-des-Neiges,"Sandwiches,Comfort Food",https://www.restomontreal.ca/resto/mont-tacos-cote-des-neiges/14566/en/
2073,Open until 3 am,45.522808,-73.576998,500 Rue Rachel E,"Seafood/Fish,Pasta,Grill",https://www.restomontreal.ca/resto/names-on-the-way-le-plateau/14675/en/
2074,Opens Tomorrow at 11:30 am,45.380578,-74.017034,351 Boulevard Harwood,Chinese,https://www.restomontreal.ca/resto/win-wah-buffet-vaudreuil-dorion/4672/en/
2075,Open until 1 am,45.623427,-72.947738,1850 Rue Des Cascades O,"Pub Food,Comfort Food,Burgers,Pizza",https://www.restomontreal.ca/resto/le-bilboquet-microbrasserie-le-bilpub-saint-hyacinthe/14565/en/
2076,Open until 11 pm,45.572168,-73.74235,2119 Boulevard le Carrefour,"Mexican,Latin American",https://www.restomontreal.ca/resto/escondite-chomedey/12811/en/
2077,Opens Tomorrow at 9 am,45.487957,-73.586456,4051 Rue Ste-Catherine O,"Iranian,Grill,Pastries,Bakery",https://www.restomontreal.ca/resto/marche-bazaar-westmount/19961/en/
2078,Open until 2 am,45.757435,-74.021264,1060 Boulevard du Grand Héron,"Pizza,American,Salads,Pasta",https://www.restomontreal.ca/resto/boston-pizza-saint-jerme/4047/en/
2079,Opens Tomorrow at 4:30 pm,45.883262,-72.48823,246 Rue Lindsay,Sushi,https://www.restomontreal.ca/resto/fujiyama-drummondville/19856/en/
2080,Open until 10:30 pm,45.488084,-73.471927,3724 Boulevard Taschereau,"Café,Sandwiches,Desserts & Sweets",https://www.restomontreal.ca/resto/starbucks-greenfield-park/3973/en/
2081,Open until 11 pm,45.508364,-73.571595,3412 Avenue du Parc,"Italian,Pizza",https://www.restomontreal.ca/resto/tiamo-downtown/16782/en/
2082,Opens Tuesday at 7 am,46.024811,-73.441128,37 place Bourget N,"Café,Sandwiches,Juice Bar & Smoothies,Salads",https://www.restomontreal.ca/resto/marcel-cafe-caviste-joliette/18946/en/
2083,Open until 2 am,45.446922,-73.437239,9140 Boulevard Leduc,"Chinese,Fusion",https://www.restomontreal.ca/resto/nuit-shanghai-brossard/14477/en/
2084,Loved by customers for over 20 years,45.491456,-73.583968,2150 Blvd. De Maisonneuve Ouest suite 100,"Ice Cream,Desserts & Sweets,Café,Deli",https://www.restomontreal.ca/resto/la-dolce-vita-downtown/18881/en/
2085,Open until 1 am,45.484999,-73.796356,3343 B Boulevard des Sources,Indian,https://www.restomontreal.ca/resto/spicebros-dollard-des-ormeaux/12561/en/
2086,Open until 3 am,45.44818,-73.853507,2953 Boulevard St-Charles,"Poke Bowl,Tartare",https://www.restomontreal.ca/resto/poke-monster-kirkland/16800/en/
2087,Opens Tomorrow at 4 pm,46.364243,-72.529354,35 Rue Fusey,"Greek,Salads,Desserts & Sweets",https://www.restomontreal.ca/resto/restaurant-souvlaki-trois-rivieres/19477/en/
2088,Open until 1 am,45.522867,-73.466143,2650 Chemin de Chambly,"Grill,Burgers,Pub Food,Sandwiches,BBQ,Salads",https://www.restomontreal.ca/resto/la-cage-longueuil/1179/en/
2089,Opens Tomorrow at 8:30 am,45.508397,-73.571772,3418 Avenue Park,"Sandwiches,Café,Healthy,Juice Bar & Smoothies",https://www.restomontreal.ca/resto/mintar-downtown/17038/en/
2090,Opens Tomorrow at 12 pm,45.511462,-73.677919,783 Boulevard Decarie,"Poke Bowl,Japanese,Hawaiian,Salads,Asian",https://www.restomontreal.ca/resto/le-poke-station-ville-saint-laurent/16951/en/
2091,Opens Tomorrow at 8 am,45.512259,-73.432671,4200 Chemin de la Savane,"Café,Ice Cream,Breakfast,Salads,Sandwiches,Desserts & Sweets",https://www.restomontreal.ca/resto/la-boite-a-cafe-saint-hubert/11886/en/
2092,Opens Tomorrow at 10:30 am,45.53456,-73.583056,1493 Avenue Laurier E,"Breakfast,Market,Café,Juice Bar & Smoothies,Caribbean,Haitian",https://www.restomontreal.ca/resto/le-greenfield-le-plateau/19312/en/
2093,Opens Tomorrow at 11 am,45.471533,-73.626926,5999 Avenue Monkland,"Pizza,Pasta",https://www.restomontreal.ca/resto/pizza-st-viateur-notre-dame-de-grace-ndg/12068/en/
2094,Opens Tomorrow at 11 am,46.375815,-72.492358,890 Rue Notre Dame E,"Casse-Croute (Snack Bar),Burgers,Poutine,Sandwiches",https://www.restomontreal.ca/resto/casse-croute-champion-trois-rivieres/19527/en/
2095,Opens Tomorrow at 11 am,45.3842,-73.99393,101 Boulevard Cardinal-Leger,"Sandwiches,Deli",https://www.restomontreal.ca/resto/dagwoods-pincourt/4173/en/
2096,Opens Tomorrow at 11 am,45.604639,-73.552364,6720 Boulevard Joseph-Renaud,"Chinese,Sushi",https://www.restomontreal.ca/resto/yami-sushi-anjou-st-leonard/12560/en/
2097,Open until 3 am,45.639659,-73.827841,60 Boulevard du Curé-Labelle,"Pizza,Poutine,Chicken Wings,Comfort Food,American",https://www.restomontreal.ca/resto/pizza-salvatore-sainte-therese/19785/en/
2098,Opens Tomorrow at 4 pm,45.585224,-73.605763,8709 Boulevard Viau,"Sushi,Japanese,Asian,Poke Bowl,Hawaiian,Vegetarian",https://www.restomontreal.ca/resto/sushi-sama-anjou-st-leonard/15659/en/
2099,Opens Tomorrow at 11 am,45.574551,-73.874837,168 25e Ave,"Poke Bowl,Japanese,Hawaiian,Salads,Asian",https://www.restomontreal.ca/resto/le-poke-station-saint-eustache/16956/en/
2100,Opens Tomorrow at 7 am,45.465837,-73.655506,7053 Chemin de la Côte-St-Luc,"Café,Breakfast,Salads,Sandwiches",https://www.restomontreal.ca/resto/muffin-plus-cote-saint-luc/20016/en/
2101,Opens Tomorrow at 6 am,45.90399,-74.137669,756 Boulevard des Laurentides,"Casse-Croute (Snack Bar),Poutine,Burgers,Sandwiches",https://www.restomontreal.ca/resto/casse-croute-arc-en-ciel-saint-sauveur/19658/en/
2102,Open until Midnight,45.637775,-73.491463,11851 Rue Notre-Dame E,"Pizza,Pasta",https://www.restomontreal.ca/resto/vincent-sousmarins-rdp-pointe-aux-trembles/4195/en/
2103,Opens Tomorrow at 7:30 am,45.482831,-73.867009,10 Rue Paiement,"Sandwiches,Burgers,Casse-Croute (Snack Bar),Poutine,Breakfast",https://www.restomontreal.ca/resto/roulotte-lile-bizard-sainte-genevieve/15309/en/
2104,Opens Tomorrow at 11 am,45.413003,-73.684424,Chemin River,"Salads,Healthy,Juice Bar & Smoothies,Soups",https://www.restomontreal.ca/resto/naked-greens-kahnawake/18209/en/
2105,Opens Monday at 11:30 am,45.496758,-73.55623,111 Boulevard Robert-Bourassa,"Italian,Pasta",https://www.restomontreal.ca/resto/il-miglio-express-old-montreal/13151/en/
2106,Opens Tomorrow at 11 am,45.623117,-73.802817,199 Boulevard Labelle,"Chocolaterie,Ice Cream,Desserts & Sweets",https://www.restomontreal.ca/resto/chocolats-favoris-rosemere/11249/en/
2107,Opens Tomorrow at 7 am,45.90546,-72.517541,13 Rue Robert Bernard,"Breakfast,Salads,Burgers,Grill,Crêpes",https://www.restomontreal.ca/resto/allo-mon-coco-drummondville/19857/en/
2108,Opens Tomorrow at 11 am,45.548658,-73.75782,3924 Chemin du Souvenir,"Greek,Mediterranean",https://www.restomontreal.ca/resto/souvlaki-vieux-grec-chomedey/12283/en/
2109,Opens Tomorrow at 10 am,45.497247,-73.623256,3553 Avenue Lacombe,"Vietnamese,Sandwiches,Grill",https://www.restomontreal.ca/resto/sandwicherie-viet-cote-des-neiges/19159/en/
2110,Opens Monday at 5 am,45.6755,-74.051582,11600 Rue Louis Bisson,"Bistro,Breakfast,Café",https://www.restomontreal.ca/resto/bistro-roquette-et-balsamique-mirabel/13313/en/
2111,Opens Tomorrow at 5 pm,46.200903,-74.568259,300 Chemin des Pléiades,"Grill,Seafood/Fish",https://www.restomontreal.ca/resto/altitude-mont-tremblant/5548/en/
2112,Opens Tomorrow at 12 pm,45.516176,-73.630498,114 Avenue Dresden,"Mediterranean,Lebanese,Middle Eastern,Seafood/Fish,Market",https://www.restomontreal.ca/resto/la-sirene-de-la-mer-town-of-mont-royal/1710/en/
2113,Greek - Mediterranean Cuisine,45.479166,-73.619128,4235A Boulevard Décarie,"Mediterranean,Greek,Grill,Seafood/Fish,Salads,Vegetarian",https://www.restomontreal.ca/resto/resto-molyvos-cote-des-neiges/14776/en/
2114,Opens Monday at 8 am,45.535205,-73.620038,180 Rue de Castelnau O,"Italian,Pizza,Pasta,Café,Breakfast",https://www.restomontreal.ca/resto/brocca-mile-ex/11481/en/
2115,Open until 3 am,45.496827,-73.574768,1219 Rue Crescent,"Pub Food,Sandwiches",https://www.restomontreal.ca/resto/brutopia-downtown/2114/en/
2116,Opens Tomorrow at 11 am,45.505239,-73.378984,144 Boulevard des Promenades,"Grill,BBQ,Poutine",https://www.restomontreal.ca/resto/poulet-rouge-saint-bruno/14940/en/
2117,Open until 3 am,45.51804,-73.581475,4175 Boulevard Saint-Laurent,Snacks & Treats,https://www.restomontreal.ca/resto/bar-big-in-japan-le-plateau/18063/en/
2118,Opens Tomorrow at 11 am,45.72481,-73.665485,2297 Chemin Gascon,"Creole,Caribbean,Grill",https://www.restomontreal.ca/resto/tassot-creole-terrebonne-lachenaie/20136/en/
2119,Open until 11 pm,45.474162,-73.836923,3800 Boulevard St-Jean,"Italian,Pizza,Pasta,Salads",https://www.restomontreal.ca/resto/enoteca-monza-pizzeria-moderna-dollard-des-ormeaux/3863/en/
2120,Open until Midnight,45.915097,-73.67996,"57, rte 125","Comfort Food,Pub Food,Charcuterie",https://www.restomontreal.ca/resto/les-insupportables-saint-esprit/14545/en/
2121,Open until 1 am,45.427178,-73.311185,3701 Boulevard Fréchette,"Pub Food,Bistro,Comfort Food",https://www.restomontreal.ca/resto/la-croisee-des-chemins-chambly/12209/en/
2122,Opens Tuesday at 10 am,45.491507,-73.582206,2081 Rue Ste-Catherine O,"Korean,Fried Chicken,Salads,Comfort Food,Ramen,Soups",https://www.restomontreal.ca/resto/cuisine-coreenne-cocodak-downtown/14359/en/
2123,Opens Tomorrow at 11 am,46.551301,-75.498859,476 Rue Carillon,"Lebanese,Café,Bistro",https://www.restomontreal.ca/resto/zein-mont-laurier/5483/en/
2124,Opens Tomorrow at 11 am,45.647211,-73.839286,320 Boulevard Curé Labelle,"BBQ,Rotisserie",https://www.restomontreal.ca/resto/benny-co-sainte-therese/4749/en/
2125,Open until 2 am,45.515985,-73.576624,3845 Boulevard St-Laurent,"Pizza,Italian",https://www.restomontreal.ca/resto/slice-soda-le-plateau/14195/en/
2126,Opens Tomorrow at 11 am,48.096989,-77.822891,"1785 3e Avenue Val-d'Or, Québec","BBQ,Grill,Sandwiches,Rotisserie,Salads",https://www.restomontreal.ca/resto/rotisserie-st-hubert-val-d-or/17500/en/
2127,Opens Tomorrow at 11 am,45.776548,-74.002832,315 Rue St-Georges,"Poke Bowl,Japanese,Hawaiian,Salads,Asian",https://www.restomontreal.ca/resto/le-poke-station-saint-jerme/16971/en/
2128,Opens Tomorrow at 8 am,45.621076,-73.746486,5120 Boulevard des Laurentides,"Bakery,Pastries,Chocolaterie,Desserts & Sweets",https://www.restomontreal.ca/resto/patisserie-chocolaterie-raffin-auteuil/12897/en/
2129,"Café simple dans un cadre chaleureux aux murs en briques apparentes proposant soupes, salades, sandwichs et douceurs.",45.5131,-73.559374,1228 Rue Saint-Denis,"Soups,Comfort Food,Café,Salads,Sandwiches,Desserts & Sweets",https://www.restomontreal.ca/resto/soupe-st-denis-latin-quarter/16181/en/
2130,Open until 11 pm,45.494818,-73.581323,2160 Rue Saint-Mathieu,"Tea,Café,Ice Cream,Desserts & Sweets",https://www.restomontreal.ca/resto/zoe-dessert-downtown/7325/en/
2131,Open until 11 pm,45.587715,-73.597897,8460 Boulevard Lacordaire,"Desserts & Sweets,Ice Cream,Café",https://www.restomontreal.ca/resto/radikal-dezzertz-anjou-st-leonard/5107/en/
2132,Opens Tomorrow at 11 am,45.562963,-73.209017,600 Boulevard Sir Wilfrid Laurier,"Bubble tea,Desserts & Sweets,Sandwiches,Soups",https://www.restomontreal.ca/resto/the-o-lait-beloeil/19065/en/
2133,Opens Tomorrow at 12 pm,45.49747,-73.580116,2153 Rue Mackay,"Middle Eastern,Healthy,Salads,Grill,Mediterranean,Sandwiches",https://www.restomontreal.ca/resto/omnivore-downtown/16398/en/
2134,Open until 1 am,45.623429,-73.601446,7272 Boulevard Maurice Duplesis,"Tapas,Burgers",https://www.restomontreal.ca/resto/hendrix-tapas-burgers-rdp-pointe-aux-trembles/13523/en/
2135,Opens Tomorrow at 4 pm,45.40814,-74.046454,10 Rue Joseph-Carrier,Sushi,https://www.restomontreal.ca/resto/ryoko-sushi-vaudreuil-dorion/6160/en/
2136,Opens Tomorrow at 8 am,45.519748,-73.609249,1261 Avenue Bernard,"Café,Bistro,Breakfast,Bagels,Sandwiches,Burgers",https://www.restomontreal.ca/resto/cafe-souvenir-outremont/11804/en/
2137,Open until 2 am,45.521039,-73.576894,4110 Rue St-Denis,"Mexican,Grill",https://www.restomontreal.ca/resto/tacos-lakalaka-le-plateau/17064/en/
2138,Opens Tomorrow at 11 am,45.7325765,-73.6153296,450 mont Masson,"Sushi,Bubble tea",https://www.restomontreal.ca/resto/samiyo-sushi-mascouche/20224/en/
